vars,contraints,operation,elapsed_time
3073,1024,solve,5003.264160
3073,1024,solve,3175.424072
3073,1024,solve,5237.760254
3073,1024,solve,4709.375977
3073,1024,solve,3128.320068
3073,1024,solve,5071.872070
3073,1024,solve,4805.632324
3073,1024,solve,2842.528076
3073,1024,solve,4734.975586
3073,1024,solve,3067.904053
3073,1024,solve,4802.560059
3073,1024,solve,4965.375977
3073,1024,solve,4714.496094
3073,1024,solve,2839.552002
3073,1024,solve,4832.255859
3073,1024,solve,4939.775879
3073,1024,solve,5011.456055
3073,1024,solve,5076.992188
3073,1024,solve,3041.280029
3073,1024,solve,3041.248047
3073,1024,solve,4980.735840
3073,1024,solve,3168.351807
3073,1024,solve,4493.312012
3073,1024,solve,2957.312012
3073,1024,solve,2854.912109
3073,1024,solve,4348.927734
3073,1024,solve,2722.815918
3073,1024,solve,4352.928223
3073,1024,solve,4370.432129
3073,1024,solve,2838.527832
3073,1024,solve,4429.823730
3073,1024,solve,2788.352051
3073,1024,solve,4419.583984
3073,1024,solve,4310.144043
3073,1024,solve,4468.736328
3073,1024,solve,4578.303711
3073,1024,solve,4584.447754
3073,1024,solve,4571.136230
3073,1024,solve,2965.503906
3073,1024,solve,4659.200195
3073,1024,solve,3035.135986
3073,1024,solve,4439.040039
3073,1024,solve,2746.432129
3073,1024,solve,4187.071777
3073,1024,solve,2554.879883
3073,1024,solve,2504.704102
3073,1024,solve,3966.975830
3073,1024,solve,10614.784180
3073,1024,solve,5229.567871
3073,1024,solve,4280.320312
3073,1024,solve,4146.175781
3073,1024,solve,3998.528076
3073,1024,solve,4016.128174
3073,1024,solve,2941.855957
3073,1024,solve,5977.087891
3073,1024,solve,12402.784180
3073,1024,solve,6384.640137
3073,1024,solve,4327.199707
3073,1024,solve,5564.416016
3073,1024,solve,5202.943848
3073,1024,solve,3398.816162
3073,1024,solve,5760.000000
3073,1024,solve,3575.808105
3073,1024,solve,3655.679932
3073,1024,solve,6184.927734
3073,1024,solve,4797.439941
3073,1024,solve,5253.120117
